Date,Open,High,Low,Close,Volume
1891,291.41,293.34,289.4,292.33,1810122
1892,294.99,300.69,292.1,299.66,4007601
1893,298.69,307.55,298.5,307.55,4543264
1894,307.27,307.99,304.35,306.57,2245687
1895,307.3,309.39,305.51,306.87,2660597
1896,306.97,308.8,305.69,308.69,2031626
1897,306.27,306.34,301.87,304.11,3064359
1898,304.39,305.79,301.91,305.23,2973181
1899,309.25,309.25,302,303.48,2522023
1900,303.16,305.06,300.56,301.06,1999624
1901,303.02,303.84,298.04,298.94,2002745
1902,299,304.5,296.75,303.4,5484465
1903,299.55,313.62,295.55,312.01,8819755
1904,311.07,313,305.9,306.1,3213115
1905,307.72,309.78,301.57,302.41,3053775
1906,303.91,305.15,301,301.22,1891514
1907,303.08,306.21,298.9,305.57,2971659
1908,304.63,305.33,301.5,304.21,2508358
1909,303.4,303.62,298.3,300.99,2233258
1910,300.51,301.36,297.52,300.75,1849796
1911,300.15,300.99,296.15,296.91,1963110
1912,298.52,298.52,292.55,295.74,2346335
1913,295.68,299.27,294.3,297.26,1950386
1914,295.79,299.08,295.26,296.69,1504625
1915,295.88,296.37,290.67,293.97,2355093
1916,294.29,294.29,290.54,291.34,1415476
1917,288.79,289.3,285.15,286.47,2261493
1918,286.55,288.33,284.5,284.82,2423056
1919,285.19,289.56,283.48,285.57,2479612
1920,285.88,289.52,285.74,287.09,1586236
1921,285.09,288.5,283.83,284.57,1816344
1922,284.8,289.87,284.8,289.73,1422672
1923,291.21,291.5,287.9,290.01,1968285
1924,290.43,291.05,285.62,286.21,1718213
1925,283.87,285.28,279.74,280.93,2475991
1926,280.36,283,279.33,281.58,1457461
1927,281.45,285.98,280,283.98,1566544
1928,284.59,284.87,280,280.98,1534706
1929,284.73,291.39,284.17,288.8,2898422
1930,288.33,295.23,287.58,293.64,2439351
1931,293.63,297,292.71,294.1,1819790
1932,295.33,298.88,290.8,295.86,2293345
1933,297.22,299.96,296.6,299.71,1646244
1934,300.55,301,297.22,300.36,1781037
1935,298.91,301.86,297.84,299.64,1742264
1936,299.39,302,297.66,298.86,1606393
1937,300.14,300.22,296.2,297.92,1350645
1938,299.82,301,295.26,296.06,1818400
1939,297.63,304.65,296.01,304.17,2297381
1940,304.06,312.74,302.91,312.03,2946988
1941,313.77,314.54,311.04,312.06,2350946
1942,312.54,320.57,312.41,316.34,5306003
1943,314.01,315.9,308.77,311.49,1885197
1944,312.43,318.08,311.28,314.13,2033546
1945,314.53,316.71,310.75,312.65,2010249
1946,313.9,319.37,313.26,318.12,1990982
1947,316.92,317.21,313.35,316.01,1658435
1948,313.41,315.31,311.06,312.64,1625844
1949,314.22,321,313.65,320.95,2398999
1950,318.04,321.73,317.52,320.51,2224623
1951,320.39,322.92,313.02,314.76,2679440
1952,315.13,319.2,312.62,319.04,1814976
1953,315.24,315.34,309.74,310.03,2085725
1954,311.5,311.54,300.27,303.23,3171592
1955,303.42,303.5,296.5,298.23,3252771
1956,304.63,306.7,302.59,305.17,2557138
1957,304.77,310.93,303.84,310.89,2163093
1958,309.22,311.64,307,310.7,1939092
1959,309.87,310.79,305.26,306.4,2261554
1960,308.38,310.8,305.55,310.49,2180521
1961,307.07,311,305.24,310.77,2648384
1962,319.36,331.89,316.75,328.93,5969814
1963,329.89,330,323.8,326.44,2527617
1964,327.72,337.11,325.68,332.54,3942953
1965,330.84,331.72,324.06,326.76,2818158
1966,329.63,332.65,326.75,332.21,5884655
1967,358.6,368.4,352.62,363.39,12043903
1968,359.92,362.75,357.2,358.16,3635848
1969,358.96,362.89,356.29,362.7,2190763
1970,362.62,365,358.65,361.08,4505005
1971,361.73,366,359,364.03,2466937
1972,365.63,365.77,356.1,359,3332126
1973,360.12,361,354.4,358.74,1940496
1974,356.78,360.17,354.84,358.89,2007275
1975,360.45,362.87,354.5,356.18,2288077
1976,355.86,357.9,341.88,343.56,4250065
1977,345.95,351.05,344.04,350.31,2656865
1978,350.59,355.37,348.06,354.38,2262538
1979,352.99,355.48,347.28,349.53,2344304
1980,347.4,356.22,345.68,356.22,2777832
1981,357.39,368.94,356.43,367.4,4164128
1982,367.63,372.9,365.55,369.17,4494773
1983,370.28,373.49,364.67,366.18,2738214
1984,365.82,368.78,362.5,364.94,1904797
1985,367.56,367.56,360.45,362.57,1772984
1986,364.05,369.25,363.3,368.92,1967041
1987,370,374.5,366.31,372.31,2967833
1988,373.82,377.79,373.18,376.64,2972546
1989,377.61,382.5,374.82,381.37,2730689
1990,383.5,387,382.61,386.71,2269656
1991,389.1,394.1,388.62,393.62,2405985
1992,399,399,389.1,392.3,4718883
1993,390.11,390.95,383.1,384.66,3707536
1994,383.5,389.69,381.49,385.96,2355719
1995,386.65,386.65,381.37,384.49,1906452
1996,388.35,388.35,383.83,386.95,1987762
1997,388.21,388.21,382.57,384.89,2766573
1998,383.5,389.06,383.02,387.78,2739875
1999,387.71,388.98,382,382.19,2451254
2000,381.55,385,379.5,381.25,2123652
2001,384.62,389.42,383.8,384.24,3025145
2002,385.5,391.7,385,388.97,2258884
2003,391,391.36,386.5,387.65,2348377
2004,389.56,396.3,383.1,395.96,3493635
2005,394.36,397.29,392.6,395.19,2429598
2006,396.84,404.72,395.78,402.2,5038537
2007,403.69,405,399.2,402.92,2661823
2008,402.52,403.72,396.37,399.2,1380373
2009,401.79,404.52,396.81,404.39,1871590
2010,404.65,405.63,396.25,398.08,1987280
2011,399.41,399.92,392.45,393.37,2487812
2012,394.58,398.83,393.8,398.79,1997051
2013,398.8,399.36,394.02,397.97,2140246
2014,398.29,402.71,396.22,396.44,2213512
2015,395.85,397,388.42,393.63,3172207
2016,395.04,398.47,394.29,398.03,1916684
2017,398.47,403,396.04,401.92,2316903
2018,403.71,406.89,398.44,401.01,2103793
2019,402.53,403.76,393.8,397.66,2681701
2020,397.98,399.78,388.45,390.98,2846507
2021,392.13,398.63,391.29,397.54,2340401
2022,398.94,399.31,392.53,395.87,2678794
2023,393.68,399.29,389.41,395.8,2602506
2024,394.26,403.49,393.66,399.61,4508791
2025,403,407.8,401.6,407.05,3122705
2026,408,408.06,402,404.54,2069759
2027,401,406.17,397.79,399.87,3026272
2028,398.16,400.2,387.27,387.6,4513038
2029,390.5,394.1,380.49,386.28,3944752
2030,387.4,394.74,387.12,394.43,2901611
2031,392.16,392.85,383.24,384.2,3399294
2032,393.77,406.25,387.7,403.01,10900116
2033,371.76,375.45,357.76,358.69,16181519
2034,358.98,360.85,340.1,346.15,10290934
2035,349.59,354,344.02,347.95,4821177
2036,346,349.37,337.73,346.45,4439010
2037,347.4,354.82,347.4,354.59,3340542
2038,358.98,361.8,352.49,361.08,4347189
2039,361.61,365,359.35,360.87,3451093
2040,361.84,363.61,356.25,361.79,3225200
2041,356.43,357.75,346.32,349.25,6599199
2042,347.7,357.2,346.5,357.2,4181445
2043,359.34,359.34,353.35,357.35,3524570
2044,355.28,355.73,349.45,353.65,5000493
2045,352.64,354.54,346.1,347.38,4175393
2046,348.8,350.46,344.38,349.8,3496663
2047,352.44,354.14,346.75,346.76,4212144
2048,345.19,353,343.29,351.78,3647182
2049,353,361.08,351.58,358.32,3747076
2050,359.86,364.75,357.17,359.8,3622506
2051,357.22,360.59,355.5,360.13,3105442
2052,360.6,365.86,357.08,362.1,3885207
2053,358.74,360.96,354.48,359.78,2804261
2054,363.9,365.68,362.46,363.9,2706843
2055,364.13,372.73,363.9,372.37,3862706
2056,374.05,375.33,368.9,372.16,2927497
2057,374.58,374.99,369.53,372.06,2280358
2058,372.69,372.73,367,370.53,2107820
2059,370.99,372.8,367.28,368.82,2248019
2060,366.4,371.16,363.61,370.64,2219663
2061,376.62,383.11,368.08,371.51,6829047
2062,372.8,378.57,371.55,373.74,4402220
2063,375.72,378.85,374.88,375.04,2306821
2064,377.32,379,375,378.77,2483508
2065,378.77,379,369.42,373.23,2646687
2066,370.64,373,366.22,368.97,2558460
2067,371,372.84,358.4,360.62,5417935
2068,360.09,361.5,348.6,351.85,4879627
2069,354.03,358.97,348.84,354.71,4455703
2070,357.13,357.6,343.4,343.41,4120665
2071,343.15,344,330.88,338.47,5770462
2072,340.05,347,336.08,338.29,3986782
2073,342.4,346.29,334.06,336.36,4297487
2074,338.09,344.43,338,342.99,3602899
2075,345.99,348.3,340.38,341.96,4475523
2076,341.82,342.5,328.46,333.62,6399299
2077,335.15,335.44,315.61,323,12534578
2078,320.99,324.94,313.13,317.76,7077360
2079,321.88,328,318.44,327.07,6585583
2080,328.47,332.18,322.5,331.8,5058664
2081,330.6,331,316.5,317.11,6133376
2082,314,316.5,309.5,311.73,7292028
2083,317.67,320.48,311.28,315.91,4293532
2084,316.7,318.28,305.5,316.08,5399337
2085,321.17,324,314.71,323.68,4285901
2086,319.76,328.66,319.76,324.91,4300378
2087,323.97,331.15,322.31,330.87,3000598
2088,332,337.5,328.94,329.32,3714288
2089,333.06,333.13,323.39,324.58,3604586
2090,329.67,337.4,322.95,337.15,9293735
2091,316.25,316.49,302.71,303.83,16186737
2092,304,304.39,288,296.58,14479803
2093,296.44,301.84,290.45,300.38,6510591
2094,298.1,304.56,298.1,304.13,4090006
2095,304.13,310.48,304,307.89,4329167
2096,310.42,313.29,304.31,308.01,3995218
2097,306.37,310.23,305,310.05,2520300
2098,309.53,309.81,297.04,297.38,4682327
2099,295.56,296.4,286.68,292.71,7016937
2100,290.82,295.88,287.23,288.32,3848996
2101,290.57,293.68,284.38,292.24,4062984
2102,294.3,303.34,294.16,302.86,3735443
2103,302.6,305.6,300.75,304.64,3509937
2104,302.5,304.64,296.66,297.62,3328414
2105,298.02,299.2,290.38,295.19,4299530
2106,292.8,298.88,291.55,297.7,3637649
2107,295.76,299,293.81,296.76,2286313
2108,297.1,304.46,296.75,301.19,4096308
2109,302.21,305.96,301.52,305.01,3409200
2110,305.05,308.54,303.01,304.91,2576888
2111,305.46,312.35,304.9,312.24,3055997
2112,314.41,314.63,307.38,310.82,4864163
2113,309.5,313.82,307.42,310.16,2726803
2114,310.42,314.87,310.2,313.78,2365679
2115,314.43,314.65,307.57,312.55,4260624
2116,312.59,312.6,307,308.84,2205909
2117,305.75,307.92,305.07,307.19,2379273
2118,306.85,309.5,303.84,306.78,2111176
2119,308.1,327.94,306.9,323.57,7803760
2120,325,330.88,324.93,329.67,5246723
2121,331.57,333,325.65,327.5,3212755
2122,327.65,335.5,327.5,332.41,3668904
2123,336,340.72,333.88,335.2,4439178
2124,335.55,335.55,324.66,325.91,4276316
2125,327.05,329.3,323.53,326.27,2766909
2126,324.86,328.69,323.52,327.62,2449843
2127,327.54,331.34,325.23,325.62,2924058
2128,328,335.75,325,334.38,6409334
2129,335.26,338.9,325.98,327,5327002
2130,327.76,328.22,320.42,324.2,6056210
2131,323.33,327.55,321.41,327.24,2609628
2132,327.54,329.73,322.74,324.16,2627978
2133,324.33,328.15,321.74,327.44,2328006
2134,328.49,328.65,322.13,325.69,2699908
2135,325.88,326.52,323.27,324.57,2419626
2136,324.98,326.98,322.24,324.78,2672165
2137,325.86,333.2,325.1,332.39,3178548
2138,333.2,336.76,331.66,332.85,2681578
2139,334.83,338.3,333.08,337.49,1944300
2140,337.5,337.55,332.52,333.55,2130028
2141,333.1,333.74,321.4,323.81,4275447
2142,324.71,330.2,323.15,329.97,3167133
2143,324.34,329.98,322.65,327.92,2665753
2144,334.71,347,334.71,346.2,8309079
2145,347.03,355.77,345.36,355.32,5615482
2146,353.72,355.59,349.4,354.44,4176758
2147,355.62,359.32,353,355.9,3505023
2148,353.44,356.96,351.38,352.45,3640290
2149,354.4,359.68,352.08,358.66,3410032
2150,358.1,361.71,356.72,359.76,2282741
2151,355.25,362.93,355.25,360.84,2889366
2152,359.05,360.63,356.62,358.14,2688761
2153,359.98,364.85,358.52,358.61,7088655
2154,317.3,324.87,314.76,324.01,17855141
2155,324.25,324.82,316.5,320.41,5933999
2156,321.98,322.9,319.5,320,2885644
2157,321.45,322.73,318.5,322.51,3973213
2158,320.01,320.68,311.86,312.99,5193770
2159,313.69,315.83,304.59,307.06,7443091
2160,308.84,316.18,308.5,313.65,4208660
2161,313.65,314.55,310.06,312.32,2856294
2162,310.83,315.78,310.2,313.89,2297476
2163,315.21,315.88,309.66,311.45,2936913
2164,311.94,317.32,310.66,316.8,2708416
2165,318.48,320.38,316.88,318.33,2472819
2166,318.89,321.31,316.95,319.32,1916143
2167,327.6,331.72,326.14,326.28,4945094
2168,327.8,334.09,326.71,333.21,3420646
2169,334,335,328.32,333.63,3897928
2170,335.48,337.8,333.77,334.53,2488186
2171,334.87,335.81,333.01,335.13,1714120
2172,334.68,337.16,334.02,335.78,1811462
2173,336.48,336.58,332.23,332.91,1975792
2174,332.99,334.08,330.8,331.59,2212965
2175,333.21,336.77,332.71,334.02,1960978
2176,337,344.36,334.55,341.83,3654702
2177,342.09,346.67,341.34,343.18,2961767
2178,340,341.79,338.8,340.02,2254725
2179,341.76,341.82,337.68,339.04,1939848
2180,339.98,342.5,337.16,342.38,2328881
2181,342.54,343.27,337.55,339,1998540
2182,343.69,349.38,343.58,345.95,3965557
2183,346.3,346.83,342.5,346.38,2111220
2184,344.54,345.81,339.04,342.34,2960693
2185,341.61,341.76,329.18,329.75,4646832
2186,334.3,334.98,328.82,331.33,3798904
2187,329.94,333.01,326.39,330.52,2721893
2188,329.56,332.89,328.79,331.19,3429727
2189,330.91,331.33,319,323.89,4006918
2190,321.07,329.48,320.1,327.76,3265860
2191,327.76,328,321.52,324,4138950
2192,325.44,327.1,323.71,325,2577706
2193,327.6,332.76,325.57,331.32,6886382
2194,328.49,329.49,321.06,324.5,3118649
2195,322.46,327.6,321.25,323.63,2353590
2196,324.17,329.44,319.56,328.21,2647232
2197,327.99,328.54,321.4,321.93,2934944
2198,320.6,323.5,317.64,323.21,3639155
2199,320.5,323.75,319,321.82,1929589
2200,321.36,323.43,318.51,322.44,2639967
2201,322.04,322.16,315.55,317.46,3096735
2202,316.92,318.53,311.31,318.41,3553944
2203,320.36,325.16,319.53,322.74,3037891
2204,323.5,324.13,319.6,322.2,2294194
2205,319.43,322,316.67,316.98,2365698
2206,316.58,324.11,314.14,322.7,3458960
2207,321.49,322.27,314.52,315.37,3589464
2208,314.02,317.77,311.38,311.39,3684314
2209,309.87,313.2,303.47,306.45,4369850
2210,308,312.24,305.75,308.31,3385809
2211,304.35,307.9,299.1,305.97,5348254
2212,293.83,306.82,293.83,302.86,4731866
2213,307.15,309.2,302.72,303.64,4409218
2214,302.95,306.53,302.02,306.21,3239490
2215,309.9,315.64,307.07,315.33,3563351
2216,315.43,318.98,312.64,312.97,3130049
2217,313.4,316.8,311.4,313.18,9038193
2218,284.4,293.81,284,287.06,19805911
2219,285.7,290.42,285.02,289.97,5950594
2220,289.76,298,289.76,295.59,5576646
2221,299.11,299.61,293.07,294.12,4883259
2222,293.98,299.74,292.36,299.07,4055155
2223,305.15,305.72,301.5,305.46,4551795
2224,306.24,308.01,303.24,305.72,3244150
2225,303.99,304.25,300.17,302.81,3427384
2226,303.01,304,294.16,296.52,4674492
2227,296.69,297,292.29,296.64,3758121
2228,297.82,299.99,296.29,299.86,2647352
2229,300,305.8,300,305.11,2809056
2230,305.94,312.38,303.65,312.01,3807333
2231,310.75,312.58,308.79,311.51,2182982
2232,312,317.89,311.51,316.48,3686428
2233,317.12,332.88,316.4,327.82,8877785
2234,326.44,328,318.03,323.05,4784933
2235,323.99,329.56,323.25,324.93,3551161
2236,327.25,328.4,324.02,326.54,3281614
2237,324,332.67,323.33,330.54,3436721
2238,335.42,338.33,331.47,332.63,4466587
2239,334.78,337.39,333.6,335.64,2754186
2240,335.27,336.33,331.28,335.04,2564989
2241,333.78,334.65,331.75,333.57,1985949
2242,336.03,341.26,336.03,338.64,3051798
2243,338.12,340.64,325.93,326,4944861
2244,327.5,327.93,323.25,326.31,2790257
2245,325.73,326.77,314.36,316.5,5689904
2246,315.53,318.59,313.47,316.93,3296642
2247,316.8,316.93,310.84,312.63,3265214
2248,311.57,316.56,304.82,306.64,3639180
2249,302.99,313.64,301.14,312.5,4049506
2250,312,313.19,304.68,305.84,3245890
2251,307.89,312.64,306.01,307.36,3272919
2252,303.99,310.64,303.01,307.32,3162322
2253,308.87,310.86,302.15,306.07,3841577
2254,304.35,304.49,295.01,295.06,6501252
2255,296.37,299.67,293.03,298.88,4433505
2256,304.01,304.5,293.25,297.73,7738067
2257,296.91,301.54,295.52,299.9,8709129
2258,301.94,307.36,301.94,306.54,4003827
2259,306.98,307.49,303.25,306.28,2718359
2260,306.38,307,302.88,303.03,1518107
2261,305,310.78,303.81,309.09,2893801
2262,307.85,314.27,306.58,312.04,3009046
2263,309.91,313.94,309.34,310.3,2093023
2264,311.55,312.98,310.01,310.35,2057766
2265,312.58,314.75,306.96,308.52,2788101
2266,307.01,308.38,300.85,302.19,2774231
2267,302.24,303,292.38,295.29,3519034
2268,297.5,301.28,295.33,298.42,2640349
2269,300.32,303.14,296.11,300.46,3088398
2270,301.48,302.87,296.68,296.93,2592360
2271,297.56,298.51,289.28,291.41,3421392
2272,297.48,301.5,293.23,294.74,4136442
2273,291.93,295.91,286.5,293.27,5538666
2274,294,296,286.82,286.95,4419196
2275,286.28,290.79,285.25,290.74,3478176
2276,292.59,293.36,286.39,289.44,3075081
2277,289.64,306,287.26,297.25,10065076
2278,300,312.25,300,310.32,5362640
2279,308.08,316.93,307.72,312.39,4496419
2280,311.82,313,307.52,309.66,3169665
2281,306.3,310.24,302.62,306.75,2920315
2282,309.81,311.51,303.8,303.91,3063774
2283,304.73,312.8,299.33,311.78,8656567
2284,346.32,359.5,340.74,354.53,23856060
2285,350.05,365,350.01,364.47,10231914
2286,360.29,367.82,360.21,363.55,6212565
2287,358.38,367.5,358.23,364.75,4169927
2288,366,378.8,365.9,373.89,7247605
2289,374.87,375.99,371.01,374.28,3892382
2290,371,374.41,367.2,370.56,2724630
2291,371.19,374.3,368.51,373,2287232
2292,371.23,377.1,371.1,375.14,2786523
2293,375.1,378.51,373.15,377.17,2791050
2294,378.41,383,377.01,381.83,3475069
2295,377.72,379.98,372.67,375.43,3673208
2296,375.42,376.74,372.85,373.37,2650610
2297,373.49,381.88,373.43,379,2953752
2298,378.62,383.7,375.84,383.66,3258023
2299,383.44,384.54,378,380.14,2176989
2300,378.65,380.48,376.16,378.59,1921850
2301,377.27,387.85,376.54,385.37,3174495
2302,384.07,389.37,383.28,384.8,2687107
2303,384,385.99,379.79,380.16,2532309
2304,380.85,385.9,379.48,385.66,2139205
2305,383.95,386.1,381.6,384.61,1946498
2306,385.71,387.9,382.19,382.72,2259141
2307,385.61,388.42,383.89,387.83,2693518
2308,385.52,387,378.88,380.09,2627042
2309,378.4,379.33,375.28,378.56,2311390
2310,377.45,377.77,369.18,369.51,3120972
2311,370.61,373.35,366.26,366.37,2495097
2312,368.82,375.5,367.52,374.24,2810001
2313,371.52,373.99,366.68,370.58,2611658
2314,370.38,373.94,366.72,373.35,2354059
2315,371.11,374.5,369.64,371.92,2036961
2316,369.97,375.99,366.7,375.14,2654135
2317,373.87,377.11,372.19,373.24,1915671
2318,376.29,379.37,375.92,378.49,3763553
2319,378.07,381.77,374.94,375.11,2239343
2320,373.99,375.24,372.27,374.09,2228214
2321,375.17,380.5,370.28,370.96,3429497
2322,369.59,371.4,365.65,367.35,2929962
2323,367.11,373.17,366.57,370.56,2609774
2324,371.87,376.12,371.55,374.59,1820933
2325,373.24,377.7,371.51,372.1,2506122
2326,372.1,373.16,368.34,370.26,2458095
2327,370.5,373.28,369,372.25,1875279
2328,370.1,380.2,369.36,377.04,3050709
2329,376.15,379.31,374.03,374.41,1954902
2330,374.66,381.58,374.65,381.2,2636434
2331,380.66,384.42,378.8,383.54,2392328
2332,384.31,387.12,381.32,382.65,2573519
2333,383.53,385.28,380.14,382.36,1894453
2334,383.51,387.81,381.21,385.11,2583575
2335,384.65,385.78,381.64,383.45,1933229
2336,383.69,387.45,383.55,386.04,2080418
2337,382.63,383.56,374.4,375.56,3839664
2338,378.55,391.94,377,389.51,5016148
2339,391.31,394.6,386.8,391.18,4643524
2340,391.91,394.28,388,389.8,3474724
2341,390.21,391.88,386.15,389.99,7979985
2342,439,452.65,439,445.1,17176904
2343,443.86,446.99,437.41,438.56,5430949
2344,438.51,439,428.04,429.31,4140483
2345,426.75,434.24,426.03,429.37,3621688
2346,427.11,431.75,419.24,421.78,3647877
2347,423.82,425.64,416,422.87,3565824
2348,424.8,429.77,422.42,423.04,2270448
2349,422.85,427.51,421.02,421.19,2856386
2350,421.43,422.72,414.55,419.1,2552474
2351,424.15,428.5,422.85,426.88,2766132
2352,430.75,435.2,430.17,433.69,2908838
2353,432.51,439,431.37,432.85,2393737
2354,431.08,433.25,426.71,431.02,1947822
2355,429.98,433.53,425.8,426.87,1996328
2356,429.45,433,427.01,432.28,1888477
2357,428,430.4,424.3,426,4240306
2358,426,427.27,421.46,425.24,2390229
2359,424.87,428.24,420.63,421.71,2465240
2360,420.6,427.1,418.36,423.86,2196159
2361,428,436.9,428,431.63,4121401
2362,431.55,432.44,427.61,427.63,2020629
2363,426.2,427,422,425.47,2244185
2364,427.45,431.85,425.01,431.42,2231088
2365,429.71,431.35,425.47,426.57,1912436
2366,427.23,432.5,427.23,429.23,3016060
2367,430.4,433.16,426.2,430.92,2253264
2368,430.07,433.23,426.25,430.99,1669845
2369,434.4,438.39,432.75,436.59,2727914
2370,434.4,436.76,429.26,430.78,2510761
2371,429.66,430.8,426.5,426.95,1907855
2372,425.62,426.8,421.42,423.5,2172525
2373,422.96,427.49,419.14,425.48,2288663
2374,426.46,432.2,425.66,430.77,2172333
2375,432.29,438.89,431.47,432.97,2922459
2376,431.25,432.36,428.26,429.92,2054385
2377,427.66,428.05,422.64,423.67,2050987
2378,424.15,427.97,422.67,427.26,2297469
2379,428.36,431.35,424.75,427.81,2185869
2380,430.3,439.73,429.4,439.39,3378360
2381,440.26,444.99,433.24,434.92,4495087
2382,437,439.24,434.18,436.29,1823572
2383,435.59,447.04,433.69,445.99,3245049
2384,444.97,446.47,440.23,440.84,2620827
2385,438.07,443.47,436.39,440.1,2237458
2386,441.76,443.49,435.06,438.1,2624479
2387,434.98,437,429,429.86,2753193
2388,434.2,435.57,430.46,434.09,2596873
2389,439.35,440,435.58,437.39,1987076
2390,437,438.2,433.48,437.71,1343397
2391,435.23,439.73,433.52,436.04,1903161
2392,435.68,437.73,425.57,436.72,3454248
2393,434.35,435.99,428.83,429.7,2383130
2394,434.9,438.72,434.15,434.39,2271395
2395,440.49,444.72,439,443.51,2400981
2396,448.29,457.87,447.54,455.57,3956802
2397,462.32,469.6,458.16,465.57,4736215
2398,463.04,464.7,460.2,461.19,2987399
2399,465.5,475.88,464.8,475.48,4095581
2400,477.7,485.42,477.25,483.01,4932176
2401,492.57,493.2,485.4,488.1,4752491
2402,487.9,488.88,482.55,488,3181831
2403,485.99,492.5,484.9,488.27,3114898
2404,491.66,491.66,475.7,482.18,9374431
2405,578.99,580.57,529.35,529.42,21909381
2406,527.75,544.95,526.6,531.41,7490960
2407,536,536.39,523.12,526.03,5273092
2408,530.92,532.97,525.02,529,3752634
2409,527.65,539.2,524.29,536.76,3743065
2410,539.09,542.84,534.52,536.15,3025598
2411,537.45,540.44,529.36,535.03,3014236
2412,529.69,536.95,529.16,531.9,2934590
2413,538.8,539.14,534.12,537.01,2889350
2414,539.3,542.74,527.52,529.46,3820453
2415,529.16,529.46,518.21,522.62,3969215
2416,528.52,532.28,523,524,2615926
2417,523.65,528.98,522,527.46,2676600
2418,523.75,527.5,513.06,525.91,4014684
2419,527.37,534.66,525.48,529.66,2895238
2420,528.25,534.11,528.25,531.52,1994799
2421,531.29,538.74,527.12,535.22,2581680
2422,535.04,539.49,533,535.02,2071342
2423,533.74,537.25,529,532.92,2324040
2424,530.39,533.25,515.77,515.78,4374857
2425,507.36,512.33,494.47,494.47,6636405
2426,463.58,489.76,451,463.37,10063882
2427,487.49,489.44,466.25,466.37,5643973
2428,484.02,503.72,478.76,500.77,6323581
2429,513.71,522.69,507.26,518.37,6064885
2430,517.5,521.5,513.04,518.01,2733815
2431,516.44,519.41,509.07,512.89,2982995
2432,499.14,510,493.43,496.54,3824035
2433,505.09,510.86,497.72,510.55,3689628
2434,514.5,515.84,502.57,504.72,3098941
2435,497.65,502.85,495.64,499,2666341
2436,508.69,518.35,508.51,517.54,3777499
2437,524,529.95,515.06,516.89,4338714
2438,515.15,526.13,514.78,522.24,2562832
2439,521.07,529.44,520.6,529.44,3218563
2440,529.44,532.45,518.58,521.38,3127107
2441,523.25,527.92,517.2,522.37,2845635
2442,521.98,528.3,518.52,527.39,2248046
2443,526.98,546.97,526.57,538.87,4124870
2444,534.62,546.24,531.35,540.26,6125617
2445,544.33,549.78,539.59,548.39,3265264
2446,539.71,543.55,532.66,538.4,3824240
2447,538.3,541.21,534,536.07,2228055
2448,530.55,534.56,522.87,533.75,3481804
2449,542.57,542.8,521.4,524.25,3910275
2450,520.02,520.28,494.33,504.06,5383198
2451,506,511.48,490.5,496.07,4443224
2452,505.44,512.8,501.67,511.89,3990425
2453,511,520.8,506,520.72,3741058
2454,512.99,532.6,508.1,532.54,4576555
2455,536.99,545.91,536,543.68,3352397
2456,545.5,551.5,533.33,537.48,4502815
2457,541.79,542,529,541.94,3788801
2458,536.71,539.39,519.89,533.16,4648953
2459,534.48,541.79,530.27,539.8,3527237
2460,539.96,550.82,539.8,550.19,2761080
2461,546.26,553.2,543.1,548.9,2737089
2462,551.34,552.25,539.68,544.83,3561089
2463,547.75,563,547,562.44,4914627
2464,565.27,570.94,560.31,570.76,4218101
2465,570.76,579,567.38,573.15,4326293
2466,572,573,555.28,560.88,4327920
2467,563.87,565.25,552.52,555.77,3343551
2468,562.7,569.15,556.67,563.91,7250534
2469,617.68,619.45,595.36,599.03,10671575
2470,602.3,609.85,596.29,608.61,4259250
2471,608.6,614.71,605.53,611.01,3721355
2472,612.3,617.23,609.5,617.1,3911944
2473,617.7,627.54,615.39,626.55,3858609
2474,626.01,630.72,625.28,625.9,3840398
2475,627.13,628.63,620.41,628.35,2792454
2476,629.53,629.89,622,625.31,3242365
2477,627.76,645.93,627.35,640.95,4831843
2478,647.1,657,643.09,655.65,4707393
2479,655,662.26,652,659.37,4082524
2480,658.65,661.96,647.85,655.49,4040181
2481,653,660,647.26,659.68,3464933
2482,663.25,675.96,663.25,673.25,5373772
2483,673,675.64,664.22,665.6,4246218
2484,663.57,667,640.45,642.35,6213880
2485,640.92,649.99,622.29,647.81,7403464
2486,650.65,653.25,641,643.3,4291990
2487,646.51,664.88,646.37,663.54,4315747
2488,664.99,672.86,659,661.27,4674078
2489,663.95,668.87,657.57,668.45,3860188
2490,671.5,682.77,670.12,678.99,4367129
2491,674.14,675.8,661.21,671.15,4533750
2492,675,679.7,671.24,675.34,2697889
2493,680.8,680.99,672.1,673.26,1966551
2494,675.9,681.29,664.6,664.8,5474105
2495,673.75,681,667.86,679.06,4739462
2496,681,684.82,674.25,676.01,4259104
2497,679.44,682.79,661.48,666.25,5064736
2498,666,674.78,661.4,672.64,4534796
2499,674.74,675.46,660.5,669.83,3732814
2500,663.13,679.99,659.79,677.33,3651908
2501,678,679,655.68,664.79,5158172
2502,665.59,668.53,659.56,662.32,3455472
2503,651.23,657.88,639.62,640.15,5474420
2504,641.75,658.58,635.27,657.91,4329653
2505,665.03,671.5,657.35,658.64,4753415
2506,663.56,677.35,659.32,675.77,3964470
2507,680,682.5,670.65,670.65,3681645
2508,668.65,676.84,664.13,664.14,6841304
2509,668.5,669.9,658.93,664.51,3250900
2510,666.83,668.49,659.26,663.15,2667795
2511,666.5,666.6,656.63,663.7,2722922
2512,663.35,664.68,660.6,662.79,1092970
2513,665.56,675.5,665.5,675.2,3783555
